,count,mean,std,min,25%,50%,75%,max,skewness,kurtosis
F1207,9080.0,6735954.452486784,155200473.59155497,0.0,2399.25,100000.0,500000.0,7687900000.0,43.02132810040244,1983.1818000395178
F1208,9080.0,4547507.527220265,106880839.32102585,0.0,0.0,50000.0,350000.0,7211345015.0,50.57433812388444,2957.7069820019083
F1209,9080.0,4440515.061944935,123471018.89396456,0.0,0.0,0.0,200000.0,7687900000.0,55.56682160488095,3351.6733243997987
F1210,9080.0,0.7658590308370044,0.42348403356383724,0.0,1.0,1.0,1.0,1.0,-1.2558565703571887,-0.4229174768439141
F1211,9080.0,0.7261013215859031,0.4459821719241798,0.0,0.0,1.0,1.0,1.0,-1.0141711882133044,-0.9716708739464943
F1212,9080.0,0.6515418502202643,0.47650821005301225,0.0,0.0,1.0,1.0,1.0,-0.6361915015879561,-1.5956118781983397
F1213,9080.0,55047.16653083701,165178.35070716438,0.0,1000.0,48500.0,90000.0,10000000.0,49.65710066904652,2918.8528904430314
F1214,9080.0,35814.006966960354,160420.23477809003,0.0,0.0,20000.0,50000.0,10000000.0,54.444769782428445,3306.7592554101734
F1215,9080.0,41294.003813876654,56853.570257303734,0.0,0.0,25000.0,60000.0,1270766.0,5.2192046899373095,78.64806626434782
F1216,9080.0,0.6359030837004406,0.4812025078765704,0.0,0.0,1.0,1.0,1.0,-0.5649722213426978,-1.6811767408886877
F1217,9080.0,0.5925110132158591,0.49139424687264155,0.0,0.0,1.0,1.0,1.0,-0.37660756172542725,-1.8585761709941073
F1218,9080.0,0.16806167400881059,0.3739416368585721,0.0,0.0,0.0,0.0,1.0,1.7757394392187995,1.153504583380967
F1219,9080.0,6427531.497812775,155015265.7583791,0.0,0.0,29472.0,428000.0,7687900000.0,43.17636823960688,1993.0211302864557
F1220,9080.0,4528700.465309472,106881611.81876968,0.0,0.0,13676.0,300000.0,7211345015.0,50.57376864310762,2957.6569993747257
F1221,9080.0,3619379.370685022,122876279.77523004,0.0,0.0,0.0,0.0,7687900000.0,56.369499084120044,3418.507949318363
F1222,9080.0,0.19008810572687224,0.39239211894476056,0.0,0.0,0.0,0.0,1.0,1.5799510585362002,0.49635462806382735
F1223,9080.0,0.09702643171806168,0.296010056013262,0.0,0.0,0.0,0.0,1.0,2.7233017280795435,5.417565550044927
F1224,9080.0,0.14768722466960352,0.35480920623539813,0.0,0.0,0.0,0.0,1.0,1.9863655630524868,1.94607675283665
F1225,9080.0,55524.082655286344,254151.78053877017,0.0,0.0,0.0,0.0,10000000.0,14.727261059261513,390.000504382677
F1226,9080.0,18932.144693832597,166755.68486886396,0.0,0.0,0.0,0.0,10000000.0,35.89083414303728,1806.256124637934
F1227,9080.0,45017.60446035242,215744.7645160935,0.0,0.0,0.0,0.0,6500000.0,11.364408217079523,213.8846932387704
F1228,9080.0,0.05011013215859031,0.21818421020646026,0.0,0.0,0.0,0.0,1.0,4.124853800666683,15.0177266977496
F1229,9080.0,0.0007709251101321586,0.027756362012038002,0.0,0.0,0.0,0.0,1.0,35.98015195584485,1292.8561047912085
F1230,9080.0,0.05011013215859031,0.21818421020646026,0.0,0.0,0.0,0.0,1.0,4.124853800666683,15.0177266977496
F1231,9080.0,500.248524229075,3928.8411348719437,0.0,0.0,0.0,0.0,100000.0,11.987961812367912,177.9760310149152
F1232,9080.0,6.870214757709251,376.18250977045153,0.0,0.0,0.0,0.0,24875.76,64.12177572149379,4213.788970041666
F1233,9080.0,500.248524229075,3928.8411348719437,0.0,0.0,0.0,0.0,100000.0,11.987961812367912,177.9760310149152
F1234,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1235,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1236,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1237,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1238,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1239,9080.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1240,9080.0,0.0342511013215859,0.18188349768080395,0.0,0.0,0.0,0.0,1.0,5.12252639830501,24.245617097234067
F1241,9080.0,0.034140969162995596,0.1816011988825031,0.0,0.0,0.0,0.0,1.0,5.131702526551954,24.339731947065733
F1242,9080.0,0.00011013215859030837,0.01049438700402784,0.0,0.0,0.0,0.0,1.0,95.28903399657267,9079.99999999999
F1243,9080.0,129.88504295154186,2392.700453744541,0.0,0.0,0.0,0.0,86819.0,26.12815164866152,734.3123358187306
F1244,9080.0,129.77499008810574,2392.683442306706,0.0,0.0,0.0,0.0,86819.0,26.128841662778402,734.3381119964062
F1245,9080.0,0.11005286343612335,10.486831045384937,0.0,0.0,0.0,0.0,999.28,95.28903399657281,9079.999999999998
F1246,9080.0,0.21486784140969162,0.4107532512846047,0.0,0.0,0.0,0.0,1.0,1.3886437951506032,-0.07168424819380848
F1247,9080.0,0.04955947136563876,0.21704496844296683,0.0,0.0,0.0,0.0,1.0,4.151579920976368,15.238972393662687
F1248,9080.0,0.183920704845815,0.38744084859297084,0.0,0.0,0.0,0.0,1.0,1.6319855411778648,0.6635229085158181
F1249,9080.0,124220.68594823786,3368542.7131951824,0.0,0.0,0.0,0.0,250000000.0,56.44425432541862,3693.1294843238584
F1250,9080.0,15252.936698237885,535432.4504482903,0.0,0.0,0.0,0.0,50000000.0,89.77394310444556,8368.690878150052
F1251,9080.0,111095.12454405286,3326413.5231765965,0.0,0.0,0.0,0.0,250000000.0,58.25615557712621,3879.3123874743515
F1252,9080.0,0.2709251101321586,0.4444619793065681,0.0,0.0,0.0,1.0,1.0,1.0310234336167257,-0.9371971589521801
F1253,9080.0,0.08193832599118943,0.2742858404421396,0.0,0.0,0.0,0.0,1.0,3.049036564856784,7.298231465321281
F1254,9080.0,0.21905286343612335,0.41362730651832513,0.0,0.0,0.0,0.0,1.0,1.3587547456283045,-0.15381947069577961
F1255,9080.0,89873.07340969166,2329678.316704427,0.0,0.0,0.0,295.0,192200393.0,66.25460168856053,5191.497819898119
F1256,9080.0,72662.41725440529,2315445.9734028927,0.0,0.0,0.0,0.0,192200393.0,67.4525570951141,5322.105974571083
F1257,9080.0,20039.932387665198,301072.33470522595,0.0,0.0,0.0,0.0,15928078.0,32.78786097018312,1315.8730990932183
F1258,9066.0,0.22578866093095082,0.41812369626763835,0.0,0.0,0.0,0.0,1.0,1.3119172489312085,-0.27893471487105526
F1259,9066.0,0.13721597176262962,0.3440941858399806,0.0,0.0,0.0,0.0,1.0,2.109097407642053,2.4488320495265166
F1260,9066.0,0.12453121553055371,0.3302048132850321,0.0,0.0,0.0,0.0,1.0,2.274658743444851,3.1747727194848263
F1261,9066.0,67491.84281932496,332953.8025421836,0.0,0.0,0.0,0.0,9800000.0,13.910927133983774,277.9876869513221
F1262,9066.0,34061.97474078977,254287.1159823072,0.0,0.0,0.0,0.0,9000000.0,19.281318684923132,500.59435049910536
F1263,9066.0,36101.35748952129,223308.1904363408,0.0,0.0,0.0,0.0,9800000.0,18.73310753487114,566.8178734177318
F1264,9066.0,0.059673505404809174,0.2368940019981098,0.0,0.0,0.0,0.0,1.0,3.718318322127895,11.82850051598792
F1265,9066.0,0.026362232517096844,0.16021890238879785,0.0,0.0,0.0,0.0,1.0,5.913687711961984,32.978977615538795
F1266,9066.0,0.05261416280608868,0.22327429632641257,0.0,0.0,0.0,0.0,1.0,4.008383962177871,14.070245898593807
F1267,9066.0,26921.04780608868,445678.81142902275,0.0,0.0,0.0,0.0,29891914.0,45.55693960472841,2638.9707724440973
F1268,9066.0,15395.438717185087,387130.2152095579,0.0,0.0,0.0,0.0,29891914.0,63.665121738723656,4516.520229736967
F1269,9066.0,18529.039781601587,238279.97877089743,0.0,0.0,0.0,0.0,11200000.0,26.615376148356663,908.582322390725
F1270,9066.0,0.26262960511802336,0.4400871034244812,0.0,0.0,0.0,1.0,1.0,1.0789808179148135,-0.8359848652346589
F1271,9066.0,0.9191484667990294,0.27262201075139225,0.0,1.0,1.0,1.0,1.0,-3.075620725311482,7.4610887467595965
F1272,9066.0,0.9257666004853298,0.26216480127116953,0.0,1.0,1.0,1.0,1.0,-3.2488003359328377,8.556591196279426
F1273,9066.0,5455094.689731965,112019153.87337554,0.0,49997.0,123000.0,521886.75,7211344041.0,45.424128102937324,2421.0012945631065
F1274,9066.0,4767286.311910435,107717259.72312705,0.0,36000.0,100000.0,495000.0,7211345015.0,49.074940087032225,2782.0455342964124
F1275,9066.0,3785354.7711692033,71708592.84784928,0.0,21964.0,85633.0,300000.0,4689276821.0,46.4986599896928,2544.0152731626736
F1276,9066.0,0.3931171409662475,0.488469418508594,0.0,0.0,0.0,1.0,1.0,0.43772010701468606,-1.8088001859778784
F1277,9066.0,0.8513125965144496,0.3557996951472882,0.0,1.0,1.0,1.0,1.0,-1.9752131299278741,1.9018864245984535
F1278,9066.0,0.8944407677035076,0.3072895967495796,0.0,1.0,1.0,1.0,1.0,-2.56779146751464,4.5945665538500915
F1279,9066.0,4881454.233175601,108284801.8404618,0.0,44950.0,99999.0,499609.5,7211344041.0,48.671010464231365,2734.316916436265
F1280,9066.0,4374667.8869733075,107139660.20540528,0.0,18230.0,68970.5,299997.5,7211345015.0,49.70241338418712,2838.926799922844
F1281,9066.0,2847863.3184072357,59897653.9358615,0.0,20000.0,70103.5,250000.0,4689276821.0,61.715997247498954,4449.0475446822875
F1282,9066.0,0.3931171409662475,0.488469418508594,0.0,0.0,0.0,1.0,1.0,0.43772010701468606,-1.8088001859778784
F1283,9066.0,0.8513125965144496,0.3557996951472882,0.0,1.0,1.0,1.0,1.0,-1.9752131299278741,1.9018864245984535
F1284,9066.0,0.8944407677035076,0.3072895967495796,0.0,1.0,1.0,1.0,1.0,-2.56779146751464,4.5945665538500915
F1285,9066.0,4881454.233175601,108284801.8404618,0.0,44950.0,99999.0,499609.5,7211344041.0,48.671010464231365,2734.316916436265
F1286,9066.0,4374667.8869733075,107139660.20540528,0.0,18230.0,68970.5,299997.5,7211345015.0,49.70241338418712,2838.926799922844
F1287,9066.0,2847863.3184072357,59897653.9358615,0.0,20000.0,70103.5,250000.0,4689276821.0,61.715997247498954,4449.0475446822875
F1288,9066.0,0.10357379219060225,0.3047236519227708,0.0,0.0,0.0,0.0,1.0,2.6024476800032286,4.773786997192695
F1289,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1290,9066.0,0.10357379219060225,0.3047236519227708,0.0,0.0,0.0,0.0,1.0,2.6024476800032286,4.773786997192695
F1291,9066.0,883.7463798808735,2962.947587081019,0.0,0.0,0.0,0.0,20011.8,3.636338930483839,13.58442745223294
F1292,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1293,9066.0,883.7463798808735,2962.947587081019,0.0,0.0,0.0,0.0,20011.8,3.636338930483839,13.58442745223294
F1294,9066.0,0.09508052062651666,0.29334230294705843,0.0,0.0,0.0,0.0,1.0,2.761339377624139,5.626236282571805
F1295,9066.0,0.000772115596735054,0.027777770679821394,0.0,0.0,0.0,0.0,1.0,35.95234810998787,1290.8561031886954
F1296,9066.0,0.09463931171409662,0.29273224015992216,0.0,0.0,0.0,0.0,1.0,2.7701091767027703,5.674756678822929
F1297,9066.0,730.4852305316568,16485.884062388344,0.0,0.0,0.0,0.0,713367.0,33.52219845865981,1284.1400680075196
F1298,9066.0,164.83770350761085,10604.67436814692,0.0,0.0,0.0,0.0,713367.0,67.13355973377257,4513.608603415621
F1299,9066.0,568.4939730862563,12632.20122189098,0.0,0.0,0.0,0.0,708507.4,34.92811574465958,1496.4768173655955
F1300,9066.0,0.12651665563644385,0.33244906729910045,0.0,0.0,0.0,0.0,1.0,2.247356310358502,3.0512834637821333
F1301,9066.0,0.004412089124200309,0.06628051873113877,0.0,0.0,0.0,0.0,1.0,14.957555353840867,221.77738719563447
F1302,9066.0,0.12276637988087359,0.3281869530285725,0.0,0.0,0.0,0.0,1.0,2.29940193793464,3.287974565364559
F1303,9066.0,925.1014736377674,30544.107457072194,0.0,0.0,0.0,0.0,2500000.0,66.26929679157121,5103.37879803138
F1304,9066.0,628.0406265166557,27810.57118486218,0.0,0.0,0.0,0.0,2500000.0,81.27506467882702,7212.80068452837
F1305,9066.0,330.4352283256121,13030.572443644292,0.0,0.0,0.0,0.0,1000000.0,65.15727888471703,4553.889375523941
F1306,9066.0,0.052172953893668654,0.22238793116062133,0.0,0.0,0.0,0.0,1.0,4.028328859480256,14.230572679273678
F1307,9066.0,0.0050739024928303554,0.07105430944583958,0.0,0.0,0.0,0.0,1.0,13.933998046343959,192.19870139788355
F1308,9066.0,0.04820207368188838,0.21420479651125848,0.0,0.0,0.0,0.0,1.0,4.219304369521057,15.806016191679443
F1309,9066.0,33236.5760544893,810494.4457351137,0.0,0.0,0.0,0.0,47588317.0,47.166705001117705,2543.294691896726
F1310,9066.0,2311.8031105228324,62584.082920958615,0.0,0.0,0.0,0.0,3495808.0,38.36220725633544,1712.5284643783684
F1311,9066.0,31102.207975954112,808199.8884782001,0.0,0.0,0.0,0.0,47588317.0,47.56041729168925,2572.77839395113
F1312,9066.0,0.6674387822634017,0.47115681046419194,0.0,0.0,1.0,1.0,1.0,-0.7109129038815749,-1.4949326805854593
F1313,9066.0,0.5903375248180013,0.4917985461014466,0.0,0.0,1.0,1.0,1.0,-0.36745719885583383,-1.8653867683243828
F1314,9066.0,0.3416060004412089,0.47427434240374156,0.0,0.0,0.0,1.0,1.0,0.6680899029373077,-1.5539987493223026
F1315,9066.0,3690918.044590778,88968218.0502528,0.0,0.0,50000.0,332751.295,7211345015.0,64.6121324588807,4902.355188634279
F1316,9066.0,2937680.8606022503,86951063.99102251,0.0,0.0,19394.0,188078.0,7211345015.0,68.09392846875508,5339.9816518856105
F1317,9066.0,1895939.435894551,34562833.2313636,0.0,0.0,0.0,100008.5,2420000000.0,47.765686144788276,2896.0023417107445
F1318,9066.0,0.6417383631149349,0.47951600476977874,0.0,0.0,1.0,1.0,1.0,-0.5913030502367767,-1.650724908732085
F1319,9066.0,0.6277299801455989,0.48343648083010465,0.0,0.0,1.0,1.0,1.0,-0.5285416770640008,-1.7210234097207346
F1320,9066.0,0.628612397970439,0.4832024471796979,0.0,0.0,1.0,1.0,1.0,-0.5324508493277103,-1.7168748919830392
F1321,9066.0,43043.80391242003,56290.34466274379,0.0,0.0,29999.0,64998.5,2400227.0,9.83883604407098,346.53646605159213
F1322,9066.0,22837.233385175383,40201.9518150638,0.0,0.0,7100.0,40000.0,2400227.0,24.075914374030667,1357.9257095085495
F1323,9066.0,33928.88184866535,49419.02131073662,0.0,0.0,15500.0,50000.0,564234.0,2.677713209893244,12.176397909487928
F1324,9066.0,0.4928303551731745,0.49997616855354654,0.0,0.0,0.0,1.0,1.0,0.028686274596518072,-1.999618271033513
F1325,9066.0,0.44319435252592104,0.4967900371812671,0.0,0.0,0.0,1.0,1.0,0.22874122895282697,-1.9481072600020364
F1326,9066.0,0.114273108316788,0.31816022768108737,0.0,0.0,0.0,0.0,1.0,2.4252685908760068,3.882784248746616
F1327,9066.0,3368324.248990735,88678723.44755499,0.0,0.0,0.0,200000.0,7211345015.0,65.23280895582442,4967.556821913323
F1328,9066.0,2920205.234317229,86951621.83441974,0.0,0.0,0.0,112427.0,7211345015.0,68.09322034748507,5339.899306016334
F1329,9066.0,1005905.085536069,29764081.383143127,0.0,0.0,0.0,0.0,2420000000.0,65.56961112450543,4987.112321955957
F1330,9066.0,0.14206926979924994,0.3491404274979706,0.0,0.0,0.0,0.0,1.0,2.050806383571522,2.206293492413984
F1331,9066.0,0.06320317670416943,0.24334146114558186,0.0,0.0,0.0,0.0,1.0,3.590783106394835,10.896127002729573
F1332,9066.0,0.11339069049194794,0.317087262540704,0.0,0.0,0.0,0.0,1.0,2.4390422558453206,3.9497984202811853
F1333,9066.0,38608.70326163688,217034.83694415822,0.0,0.0,0.0,0.0,10000000.0,19.529122354720776,661.4634145569594
F1334,9066.0,12115.481814471652,154823.29567239652,0.0,0.0,0.0,0.0,10000000.0,43.90210412909537,2431.0234658392333
F1335,9066.0,31614.066720714756,176436.41772457684,0.0,0.0,0.0,0.0,6500000.0,13.755689653135848,326.70462679922673
F1336,9066.0,0.02525921023604677,0.15692003888980763,0.0,0.0,0.0,0.0,1.0,6.052070164730887,34.63519390845793
F1337,9066.0,0.00022060445621001543,0.014851939952836712,0.0,0.0,0.0,0.0,1.0,67.31641455874379,4530.499117314437
F1338,9066.0,0.02525921023604677,0.15692003888980763,0.0,0.0,0.0,0.0,1.0,6.052070164730887,34.63519390845793
F1339,9066.0,262.75789322744316,2751.7432022213247,0.0,0.0,0.0,0.0,50000.0,14.28405106574512,225.4602167375431
F1340,9066.0,2.964456210015442,262.0980653691798,0.0,0.0,0.0,0.0,24875.76,94.34851824051508,8950.251481536754
F1341,9066.0,262.75789322744316,2751.7432022213247,0.0,0.0,0.0,0.0,50000.0,14.28405106574512,225.4602167375431
F1342,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1343,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1344,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1345,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1346,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1347,9066.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1348,9066.0,0.00816236487977057,0.08998129670150072,0.0,0.0,0.0,0.0,1.0,10.93440923100803,117.58724545345376
F1349,9066.0,0.008052062651665564,0.08937621632646407,0.0,0.0,0.0,0.0,1.0,11.010904408948932,119.26632653808966
F1350,9066.0,0.00011030222810500772,0.01050248675814484,0.0,0.0,0.0,0.0,1.0,95.21554494934111,9065.999999999998
F1351,9066.0,41.64299360247077,1475.625402251029,0.0,0.0,0.0,0.0,75000.0,43.61613554112397,1963.9194685123455
F1352,9066.0,41.532770791969995,1475.5911835755492,0.0,0.0,0.0,0.0,75000.0,43.619363939899415,1964.1149440335828
F1353,9066.0,0.11022281050077211,10.494924967678976,0.0,0.0,0.0,0.0,999.28,95.21554494934112,9065.999999999998
F1354,9066.0,0.11173615707037282,0.3150589422765323,0.0,0.0,0.0,0.0,1.0,2.46524991010886,4.078356774320366
F1355,9066.0,0.030994926097507168,0.17331345551582292,0.0,0.0,0.0,0.0,1.0,5.413411900944334,27.311053300822614
F1356,9066.0,0.08945510699316127,0.2854152698305744,0.0,0.0,0.0,0.0,1.0,2.877459788802387,6.28116043951983
F1357,9066.0,74886.42385947496,3028250.912524375,0.0,0.0,0.0,0.0,250000000.0,70.01629585424598,5382.0683788744345
F1358,9066.0,5735.473299139642,81298.76688255707,0.0,0.0,0.0,0.0,3000000.0,23.00792641688358,647.5691352779613
F1359,9066.0,70380.33921023604,3027445.879878568,0.0,0.0,0.0,0.0,250000000.0,70.07627240394574,5388.215568271166
F1360,9066.0,0.11405250386057798,0.31789255557504714,0.0,0.0,0.0,0.0,1.0,2.4286989417881553,3.8994387347537467
F1361,9066.0,0.03320097065960732,0.17917088812595408,0.0,0.0,0.0,0.0,1.0,5.211806838626619,25.1684827540702
F1362,9066.0,0.08691815574674608,0.2817306246625656,0.0,0.0,0.0,0.0,1.0,2.933106704685391,6.604571890424536
F1363,9066.0,40853.31507059343,908200.9175427915,0.0,0.0,0.0,0.0,55857568.78,39.92703441885726,1984.3700103139804
F1364,9066.0,33253.4308614604,891982.3194882412,0.0,0.0,0.0,0.0,55857568.78,41.89225625206689,2132.0436616859083
F1365,9066.0,9844.728188837413,226366.0547408401,0.0,0.0,0.0,0.0,10000000.0,35.596113215437825,1358.946387529802
F1366,9072.0,0.27821869488536155,0.44814639418329016,0.0,0.0,0.0,1.0,1.0,0.9899899334728571,-1.0201448799000876
F1367,9072.0,0.16964285714285715,0.3753394293560402,0.0,0.0,0.0,0.0,1.0,1.7606995861934975,1.1003055559921178
F1368,9072.0,0.16027336860670194,0.3668796162977661,0.0,0.0,0.0,0.0,1.0,1.8523871507452534,1.4316537279568529
F1369,9072.0,81997.11364638447,380517.33242459985,0.0,0.0,0.0,15292.5,15000000.0,15.63194047173417,401.1561752263524
F1370,9072.0,42714.037367724864,308669.3475149223,0.0,0.0,0.0,0.0,15000000.0,22.319787605986047,779.9430968610062
F1371,9072.0,42877.904320987655,233184.33004872056,0.0,0.0,0.0,0.0,9800000.0,17.607947428713047,505.7059144222065
F1372,9072.0,0.08895502645502645,0.28469450980402805,0.0,0.0,0.0,0.0,1.0,2.8882580994652525,6.343433264676894
F1373,9072.0,0.04828042328042328,0.21436998282977585,0.0,0.0,0.0,0.0,1.0,4.2153213631803945,15.772411309349252
F1374,9072.0,0.07539682539682539,0.2640451273613532,0.0,0.0,0.0,0.0,1.0,3.216850141414474,8.349965605097243
F1375,9072.0,51584.739883156966,1171109.5951980103,0.0,0.0,0.0,0.0,101475000.0,74.2947819872816,6259.352127472525
F1376,9072.0,38070.439645061735,1150228.241229194,0.0,0.0,0.0,0.0,101475000.0,78.23883600454107,6728.7839822930355
F1377,9072.0,39109.009725529104,1105976.8608805672,0.0,0.0,0.0,0.0,101475000.0,85.52204439880991,7806.4497393682595
F1378,9072.0,0.3247354497354497,0.46830173117204804,0.0,0.0,0.0,1.0,1.0,0.748676272945529,-1.4398013034565467
F1379,9072.0,0.9484126984126984,0.22120453336246557,0.0,1.0,1.0,1.0,1.0,-4.055175269769988,14.447631523975666
F1380,9072.0,0.9495149911816578,0.21895560569701059,0.0,1.0,1.0,1.0,1.0,-4.106897478394118,14.86988504286391
F1381,9072.0,6992553.019113756,143637288.3027664,0.0,55419.25,166109.5,684762.025,7211344930.0,39.69438144765996,1724.1874037945108
F1382,9072.0,6069293.616420856,128139225.73292455,0.0,50000.0,114406.0,554249.25,7211345015.0,40.86361777121687,1845.63319915599
F1383,9072.0,5336829.713212081,117052038.56638634,0.0,28882.5,98000.0,400000.0,7000000000.0,44.69207132838193,2229.134606589453
F1384,9072.0,0.5319664902998237,0.4990046003837768,0.0,0.0,1.0,1.0,1.0,-0.1281492760404685,-1.9840152047910165
F1385,9072.0,0.8845899470899471,0.31953376536437367,0.0,1.0,1.0,1.0,1.0,-2.407725214834694,3.79797795829181
F1386,9072.0,0.9175485008818343,0.27506651837989293,0.0,1.0,1.0,1.0,1.0,-3.0366514672776845,7.222844422986829
F1387,9072.0,6396291.287271826,140142133.8956786,0.0,49999.0,116026.0,547350.475,7211345015.0,41.52994827455512,1866.4001463232603
F1388,9072.0,5607873.916874999,127769859.59250562,0.0,28085.47,90000.0,401511.93,7211345015.0,41.2135266755516,1867.6455019988775
F1389,9072.0,4048607.782091049,98629072.1066798,0.0,25000.0,86979.28,300000.0,7000000000.0,55.516069023280885,3463.7974726731018
F1390,9072.0,0.5319664902998237,0.4990046003837768,0.0,0.0,1.0,1.0,1.0,-0.1281492760404685,-1.9840152047910165
F1391,9072.0,0.8845899470899471,0.31953376536437367,0.0,1.0,1.0,1.0,1.0,-2.407725214834694,3.79797795829181
F1392,9072.0,0.9175485008818343,0.27506651837989293,0.0,1.0,1.0,1.0,1.0,-3.0366514672776845,7.222844422986829
F1393,9072.0,6396291.287271826,140142133.8956786,0.0,49999.0,116026.0,547350.475,7211345015.0,41.52994827455512,1866.4001463232603
F1394,9072.0,5607873.916874999,127769859.59250562,0.0,28085.47,90000.0,401511.93,7211345015.0,41.2135266755516,1867.6455019988775
F1395,9072.0,4048607.782091049,98629072.1066798,0.0,25000.0,86979.28,300000.0,7000000000.0,55.516069023280885,3463.7974726731018
F1396,9072.0,0.1404320987654321,0.34745392751635035,0.0,0.0,0.0,0.0,1.0,2.0701863473205564,2.2861754709753885
F1397,9072.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
F1398,9072.0,0.1404320987654321,0.34745392751635035,0.0,0.0,0.0,0.0,1.0,2.0701863473205564,2.2861754709753885
F1399,9072.0,1228.3443672839508,3458.0695249975693,0.0,0.0,0.0,0.0,20011.8,2.9630267867020157,8.51665067774454
